eventID,AfterInhMATRIX5,PrescaleMATRIX5,RawMATRIX4,RawTriggers,label
477684,68787,29,2191434,12645603,1
477685,68827,29,2152628,12465116,1
477686,69757,29,2077936,12772746,1
477689,66751,28,2248753,12631644,1
477690,55758,23,1972571,11968864,2
477691,79857,33,2438573,13551263,3
477692,81835,35,2328064,13309632,3
477693,56305,23,1932380,12081463,4
477694,74860,31,2134263,12983079,5
477695,70887,30,2059833,12810703,6
477696,65200,27,2385425,12416388,7
477697,65839,27,2241813,12436255,6
477698,56563,24,1921723,11846945,4
477699,76358,32,2570049,13209102,3
477700,80943,33,2389371,13226239,3
477701,74765,32,2502865,12757867,3
477702,55695,23,1965524,11862489,2
477703,70266,29,2082482,12649583,1
477704,68710,29,2091462,12678221,1
477705,67460,28,2228564,12536718,1
477706,69122,28,2111939,12766835,1
477707,68497,29,2207998,12764315,1
477708,68172,28,2201720,12648040,1
477709,69878,29,2197629,12740477,1
477710,68126,29,2276812,12728429,1
477711,64649,27,2439975,12383815,1
477712,68348,28,2153462,12685161,1
477713,54323,23,2072281,11886276,2
477714,78635,33,2406277,13119747,3
477715,78633,32,2362062,13211240,3
477716,55427,23,1980331,11816940,4
477717,69855,29,2441509,12752605,5
477718,66567,28,2231723,12613982,6
477719,67194,28,2292219,12743263,7
477720,66546,28,2122430,12668064,6
477721,57677,24,1985684,12209785,4
477722,83710,35,2234338,13461194,3
477723,84471,35,2260052,13381254,3
477724,84993,35,2225257,13360284,3
477725,56220,24,1939723,11940707,2
477726,70257,29,2118648,12846051,1
477727,70327,29,2034054,12815058,1
477728,68939,29,2098878,12892472,1
477729,69849,29,2072779,12690420,1
477730,65594,27,2399750,12670409,1
477731,69249,29,2178051,12657165,1
477732,69530,29,2194977,12921660,1
477733,67694,28,2188744,12622805,1
477734,69158,29,2141472,12780057,1
477735,67658,28,2209365,12939619,1
477736,57316,24,1916282,12157283,2
477737,80842,34,2372182,13270436,3
477738,82011,34,2346052,13262695,3
477739,54882,23,2019435,11969946,4
477740,70297,29,2346139,12665067,5
477741,67641,28,2187622,12723935,6
477742,68879,29,2251456,12687331,7
477743,65083,27,2311403,12648314,6
477744,55916,23,1914852,11803471,4
477745,82458,35,2321090,13294676,3
477746,82014,34,2352413,13479296,3
477747,80404,33,2367121,13325936,3
477748,55753,23,2026711,11878747,2
477749,67454,28,2153032,12546167,1
477750,67571,29,2178065,12651781,1
477751,71568,29,2116290,12991723,1
477752,72664,31,2118884,13095235,1
477753,71143,29,2130806,12903971,1
477754,67181,28,2235529,12707833,1
477761,82788,35,2316797,13424199,3
477762,52646,22,2065913,11765199,4
477763,66910,27,2498773,12390504,5
477764,68309,29,2172467,12516691,6
477765,64779,27,2319432,12311279,7
477766,65713,27,2258188,12461349,6
477767,55796,23,1880920,11906680,4
477768,76047,32,2505752,13155047,3
477769,76519,32,2397336,12758243,3
477770,80817,34,2433827,13289335,3
477771,54000,22,2032118,11719584,2
477772,68576,29,2220589,12671226,1
477774,67430,28,2227613,12646762,1
477775,68636,28,2226210,12812597,1
477776,68137,29,2181735,12691409,1
477777,69187,29,2145579,12881627,1
477778,71049,29,2097656,12924819,1
477779,66720,28,2337125,12777806,1
477780,67477,28,2244121,12780193,1
477781,71187,30,2097433,13052052,1
477782,57122,23,1949609,12166891,2
477783,78632,33,2474534,13138614,3
477784,79779,33,2495933,13423817,3
477785,57400,24,1932465,12052651,4
477786,64939,27,2414915,12340792,5
477787,69095,29,2157064,12799537,6
477788,65488,27,2185214,12320591,7
477789,66907,28,2006453,12470639,6
477790,52724,22,1769053,11396885,4
477791,74087,31,2254158,12442026,3
477792,82126,34,2214066,13109655,3
477793,76900,32,2329753,12929980,3
477794,54922,23,1872619,11589133,2
477795,68004,28,2154411,12574520,1
477796,67771,29,2077326,12521803,1
477797,66097,27,2223212,12595446,1
477798,68251,29,2144539,12823343,1
477799,67860,28,2092904,12578972,1
477800,66391,27,2116351,12460615,1
477801,68673,29,2118234,12605022,1
477802,69180,29,2208734,12899260,1
477803,64354,27,2289188,12449595,1
477804,69820,29,2176129,12900657,1
477805,58594,24,1954011,12272538,2
477806,83541,35,2400476,13647797,3
477807,82973,34,2369990,13498732,3
477808,58483,25,1979352,12327920,4
477809,57892,24,2017907,11067501,5
477810,68028,28,2284264,12919919,6
477811,69565,28,2169422,12798551,7
477812,68700,29,2100157,12558623,6
477813,57123,24,1938265,12078993,4
477814,81349,34,2260590,13173316,3
477815,70294,29,1951912,11704161,3
477816,82949,35,2312386,13473907,3
477817,56829,23,2005477,12096248,2
477818,70909,30,2290882,13103730,1
477819,70116,29,2272415,13010821,1
477820,69913,29,2193562,12881533,1
477821,70702,29,2276077,13061725,1
477822,69919,30,2263232,13056542,1
477823,70101,29,2197408,13051419,1
477824,68626,28,2275631,12976887,1
477825,66597,28,2327462,12645098,1
477826,67452,28,2368160,12714298,1
477827,69546,29,2159053,12890637,1
477828,54306,23,2103888,12001701,2
477829,77807,32,2607619,13419629,3
477830,78324,33,2517242,13259832,3
477831,55723,23,1948344,11995471,4
477832,68786,28,2512922,12982083,5
477833,65708,28,2323869,12557843,6
477834,67705,28,2270220,12618321,7
477835,70287,29,2169802,12995896,6
477836,54684,23,2077426,11823365,4
477837,81559,34,2488410,13353225,3
477838,78726,33,2491689,13267569,3
477839,78669,33,2502687,13275324,3
477840,56190,23,2027408,12184542,2
477841,68254,28,2367518,12897331,1
477842,68630,29,2253170,12588820,1
477843,67583,28,2219224,12486531,1
477844,67813,28,2207285,12676796,1
477845,68095,29,2245748,12823192,1
477846,70779,29,2166098,13044180,1
477847,64984,27,2328559,12772408,1
477848,71321,30,2204875,12754116,1
477849,68595,28,2182434,12870018,1
477850,68415,29,2163696,12776067,1
477851,56239,23,1947191,11923685,2
477852,78226,33,2402890,13012520,3
477853,83332,35,2393056,13389061,3
477854,59012,24,1930578,12207633,4
477855,71873,30,2334813,12941066,5
477856,67459,28,2281158,12732653,6
477859,59310,25,1902984,12418226,4
477860,81429,34,2320057,13404154,3
477861,82562,34,2520921,13662665,3
477862,84525,36,2341176,13567145,3
477863,55597,23,2022870,12032939,2
477864,67401,28,2160480,12684685,1
477865,67733,28,2262607,12674528,1
477870,69884,29,2157421,12763577,1
477871,66686,28,2283221,12838917,1
477872,70695,29,2194814,13030844,1
477873,67529,28,2228561,12684752,1
477874,56173,24,2066632,12066826,2
477875,84556,35,2370862,13503431,3
477876,78666,33,2481093,13293759,3
477877,57434,23,1927860,12126547,4
477878,73834,31,2245990,13074445,5
477879,69729,29,2187511,12844663,6
477880,68990,29,2260923,12837507,7
477881,68804,28,2189867,12798083,6
477882,55669,24,1992066,11927801,4
477883,84399,35,2363681,13533958,3
477884,82207,34,2384520,13309885,3
477885,78704,33,2589027,13143940,3
477886,57216,24,1992075,12266075,2
477887,69480,29,2166161,12867513,1
477888,68447,28,2323453,12797904,1
477889,70592,29,2200773,13071028,1
477890,66845,28,2314177,12714509,1
477891,68260,29,2241821,12658081,1
477892,70162,29,2196382,12836751,1
477893,67138,28,2219869,12599031,1
477894,67623,28,2250753,12759089,1
477895,70497,29,2173037,12855954,1
477896,66741,28,2305349,12754386,1
477897,57449,24,1999580,12097125,2
477898,83600,35,2416320,13461907,3
477899,81179,34,2368715,13387024,3
477900,56707,23,1959184,11889462,4
477901,72967,31,2271066,12902672,5
477902,68440,28,2228620,12803130,6
477903,66344,28,2326188,12484401,7
477904,69595,29,2213661,12923305,6
477905,57951,24,2000325,12215268,4
477906,82226,34,2335920,13557461,3
477907,81829,34,2336928,13496093,3
477908,85188,36,2358584,13522023,3
477909,58290,24,1937613,12188620,2
477910,69472,29,2094544,12709556,1
477911,63947,26,2128615,12190312,1
477912,67732,29,2256667,12718880,1
477913,70201,29,2184297,12911235,1
477914,65336,27,2277990,12620012,1
477915,68242,28,2209393,12902309,1
477916,68539,29,2301206,12774774,1
477917,68651,28,2258243,12912509,1
477918,62484,26,1909239,11782598,1
477919,69957,30,2138187,12814380,1
477920,52011,21,1880011,11341068,2
477921,82923,35,2332547,13439723,3
477922,80909,34,2501016,13292812,3
477923,51649,21,1828022,11157155,4
477924,68884,29,2535020,12737886,5
477925,67356,28,2251700,12775066,6
477926,66553,27,2349855,12797633,7
477927,68611,28,2284443,12835574,6
477928,55524,23,1876675,11882719,4
477929,78210,33,2644802,13144318,3
477930,81773,34,2392436,13394817,3
477931,82180,34,2388689,13386948,3
477932,55822,23,2012214,12024790,2
477933,67892,29,2225471,12603646,1
477934,70746,29,2255056,12917232,1
477935,69766,29,2238472,12734688,1
477936,69326,29,2182271,12757742,1
477937,67655,28,2267606,12642211,1
477938,68033,28,2295204,12804263,1
477939,71162,30,2123543,13051279,1
477940,61395,26,1877080,11699907,1
477941,66893,27,2264854,12613573,1
477942,69321,29,2318706,12734792,1
477943,57568,24,2047629,12224768,2
477944,79325,33,2580235,13399806,3
477945,77404,33,2181112,12839712,3
477946,56824,23,2010888,12171424,4
477948,66639,28,2222489,12492102,6
477949,68133,28,2250260,12548792,7
477950,64478,27,2334546,12315696,6
477951,52561,22,2150749,11916305,4
477952,77963,32,2522470,13182134,3
477953,79384,34,2491983,13273306,3
477954,79033,33,2457408,13270928,3
477956,67801,28,2267576,12743055,1
477957,71263,29,2119969,13028370,1
477958,68168,29,2212279,12831609,1
477959,62487,26,1944019,11687060,1
477960,63582,26,2077397,12032513,1
477961,66530,28,2271676,12655121,1
477962,64264,27,2056666,12075087,1
477963,64030,26,2286011,12405487,1
477964,65053,27,2054555,12168234,1
477965,65963,28,2220400,12666926,1
477966,58288,24,1918829,12145236,2
477967,82192,34,2339484,13473036,3
477968,78891,33,2459453,12988967,3
477969,54807,23,1996546,11940573,4
477970,67752,28,2458907,12647197,5
477971,69632,29,2241813,12835774,6
477972,69561,29,2388692,12922294,7
477973,69778,29,2196971,12969510,6
477974,55107,23,1982217,11931312,4
477976,81606,34,2503752,13467038,3
477977,80024,33,2391304,13462571,3
477978,56459,24,2088980,12189580,2
477979,65829,27,2244159,12563006,1
477980,68355,29,2174250,12709594,1
477983,67968,28,2194008,12852238,1
477984,66101,27,2280522,12487226,1
477985,65203,28,2417654,12641313,1
477986,69806,29,2220455,12887864,1
477987,69645,29,2127786,12741893,1
477988,70482,29,2141321,12877975,1
477989,55659,23,2048637,12015625,2
477990,80423,33,2439220,13218072,3
477991,77427,32,2502290,13234436,3
477992,55425,23,2045118,12035316,4
477993,71604,30,2306885,12979805,5
477995,67028,28,2304259,12566457,7
477996,68846,29,2150698,12639913,6
477997,56819,23,1915488,12097841,4
477998,82000,35,2371832,13620007,3
477999,79928,33,2476303,13420137,3
478000,81495,34,2388177,13344585,3
478001,57743,24,1984786,12175243,2
478002,71348,30,2198746,12972733,1
478003,68549,28,2274207,12578883,1
478004,69218,29,2217288,12733869,1
478005,69170,29,2203828,12751434,1
478006,69513,29,2188800,12694446,1
478007,71806,29,2060548,12994814,1
478008,67563,29,2209186,12635249,1
478009,68343,28,2190468,12683448,1
478010,67642,28,2315663,12820172,1
478011,69029,29,2261450,12830861,1
478012,56529,23,2018908,12057485,2
478013,84336,36,2303427,13574567,3
478014,82449,34,2349741,13414326,3
478015,55919,23,1958396,11996566,4
478016,73083,31,2277278,12930720,5
478017,64780,27,1850850,11937038,6
478018,66597,27,2371159,12616203,7
478019,65810,28,2289234,12639573,6
478020,57524,24,1925173,11979835,4
478021,80866,33,2396558,13247422,3
478022,77548,33,2455584,13185943,3
478023,78879,33,2499011,13265646,3
478024,54008,22,2140172,11928550,2
478025,66784,28,2267191,12601786,1
478026,67805,28,2169987,12668649,1
478027,65639,27,2323082,12532201,1
478028,67301,28,2260012,12960095,1
478029,68335,29,2257773,12790182,1
478032,65652,27,2235365,12301859,1
478033,69379,29,2038940,12621785,1
478034,60323,25,1932756,11684389,1
478035,56087,23,2005422,12037868,2
478036,80493,34,2408600,13444389,3
478037,82345,34,2394159,13361243,3
478038,54136,23,2062084,11982883,4
478042,65895,28,2297794,12713358,6
478045,81499,34,2492662,13392322,3
478158,79625,33,2427132,13332986,3
478161,57748,24,1952341,12138467,2
478162,67073,27,2272799,12400621,1
478163,68451,29,2194165,12709338,1
478164,71569,30,2165799,12812077,1
478165,69373,29,2256068,12876308,1
478166,69514,29,2171162,12820845,1
478169,68068,28,2264154,12579229,1
478170,68973,29,2190519,12540700,1
478171,69626,29,2216599,12794271,1
478175,56504,23,1901030,11986524,4
478176,69170,29,2226752,12599185,5
478177,66484,28,2260882,12580071,6
478178,67914,28,2299071,12672181,7
478180,57399,23,1919958,11888513,4
478181,82219,35,2315829,13253193,3
478182,79320,33,2383342,12950010,3
478183,79736,33,2436068,13095277,3
478184,54625,23,2019613,11883914,2
478192,71819,30,2119502,12956264,1
478193,68627,29,2181252,12658998,1
478194,70240,29,2223948,12792028,1
478195,58057,24,1862202,11948284,2
478196,81816,34,2294678,13240850,3
478197,86667,36,2220337,13685676,3
478198,55904,24,2000358,11958739,4
478199,72447,30,2226307,12895763,5
478200,69011,29,2169592,12589389,6
478203,59000,24,1973402,12280125,4
478208,70912,29,2122939,12777919,1
478209,67556,28,2319242,12727414,1
478276,59367,24,1915562,12186770,2
478277,73039,31,2152418,13123235,1
478278,68132,28,2279610,12625942,1
478279,73432,30,2037321,12981993,1
478280,72946,31,2171647,13121134,1
478281,68885,28,2091436,12659946,1
478282,71012,30,2189112,12949783,1
478283,69921,29,2273177,12762826,1
478284,66933,28,2209180,12546510,1
478285,69435,29,2186249,12771433,1
478286,69048,29,2219772,12725279,1
478287,55918,23,2125586,11944760,2
478288,80033,33,2400305,13160728,3
478289,82318,35,2408106,13384653,3
478290,59053,24,1925678,12300505,4
478291,73400,31,2277966,12930459,5
478292,68473,28,2270295,12681692,6
478293,69176,29,2332272,12714298,7
478294,68077,28,2182465,12668319,6
478295,57923,24,1905432,12206509,4
478296,84230,36,2315662,13504421,3
478297,80535,33,2502868,13295228,3
478298,82631,35,2386110,13487361,3
478299,51082,21,1730577,11092801,2
478302,68834,28,2096774,12387916,1
478307,66817,28,2149057,12514014,1
478308,69802,29,2159648,12667139,1
478309,66494,28,2244523,12415100,1
478310,54229,22,2003821,11799254,2
478311,83016,35,2375952,13267474,3
478312,75208,31,2544393,12795559,3
478313,53025,23,1979348,11676698,4
478314,70800,29,2336393,12807215,5
478315,67849,28,2188914,12584785,6
478316,65788,28,2506522,12662793,7
478317,69537,29,2109832,12697243,6
478318,56392,23,1944976,11971280,4
478319,83218,35,2136271,13272153,3
478320,79688,33,2385389,13317765,3
478321,81436,34,2408279,13319108,3
478322,57215,24,1955698,11897811,2
478323,67146,28,2180923,12608436,1
478324,68736,28,2206885,12752819,1
478325,66087,28,2233043,12591957,1
478326,69940,29,2147261,12704241,1
478327,66581,28,2208246,12505778,1
478328,65333,27,2287210,12304246,1
478329,69056,28,2089533,12543231,1
478330,67594,29,2289487,12526927,1
478331,67536,28,2283108,12693461,1
478332,73003,30,2017202,12890639,1
478335,80017,33,2413154,13196632,3
478338,67213,28,2181952,12473054,6
478339,66784,27,2173879,12481156,7
478340,68289,28,2210091,12762336,6
478341,57573,24,1985664,12053812,4
478342,82113,34,2394925,13355313,3
478344,79426,33,2335953,12893325,3
478345,55740,23,1972511,11838138,2
478346,68446,29,2199642,12696324,1
478347,70456,29,2053616,12667158,1
478348,68135,29,2014118,12452472,1
478349,69544,29,2202634,12728085,1
478350,68799,28,2214064,12709895,1
478351,67191,28,2180442,12543254,1
478352,69846,29,2140127,12829930,1
478353,69940,29,2085164,12600717,1
478354,70074,29,2078135,12709055,1
478355,69500,29,2055063,12585505,1
478356,54853,23,2038962,11718687,2
478357,78409,33,2523933,13060121,3
478358,75418,31,2444573,12654067,3
478359,55726,23,2002859,12002136,4
478360,71650,30,2306062,12650406,5
478361,68680,29,2197401,12727089,6
478362,67230,28,2176968,12177409,7
478363,70353,29,2062137,12743048,6
478364,56207,23,1882634,11952870,4
478365,83416,35,2359138,13547232,3
478366,84313,35,2356163,13341204,3
478367,81282,34,2350884,13330876,3
478368,56509,24,2009824,11864946,2
478369,71402,30,2137514,12863034,1
478370,67756,28,2256403,12601524,1
478371,69898,29,2175095,12776503,1
478372,71848,30,2097856,12841021,1
478373,64448,27,2369472,12347701,1
478374,66064,27,2327828,12356800,1
478375,69602,29,2065998,12509841,1
478376,67988,28,2218352,12472752,1
478377,69124,29,2146968,12557382,1
478378,68809,29,2181250,12680279,1
478379,55792,23,1934219,11921910,2
478380,82348,34,2282626,13211684,3
478381,82658,35,2247808,13202318,3
478382,55469,23,1853717,11643415,4
478383,71998,30,2251171,12733682,5
478384,68164,28,2168500,12641074,6
478385,69025,29,2176258,12504075,7
478386,68216,28,2138241,12543280,6
478387,57225,24,1929071,11950318,4
478388,81945,34,2261332,13134610,3
478389,82512,35,2235820,13282112,3
478390,81870,34,2327520,13168598,3
478391,58237,24,1925586,11988491,2
478392,70196,29,2149372,12766126,1
478393,67114,28,2201650,12331264,1
478394,68256,29,2185569,12410816,1
478395,67227,28,2188952,12542870,1
478396,69024,28,2162374,12734969,1
478397,69697,29,2088973,12468204,1
478399,69152,28,2192886,12535777,1
478400,57397,24,1998283,11160734,1
478401,67287,28,2011855,12301026,1
478402,57865,24,1944975,12060850,2
478403,79564,33,2598639,13239933,3
478404,82929,35,2444364,13379028,3
478405,58549,24,1905134,11911152,4
478406,76914,32,2172701,12878629,5
478407,70324,30,2138779,12643275,6
478408,65842,27,2133912,12329745,7
478409,69193,29,2134652,12481714,6
478410,58527,24,1962477,12163354,4
478411,82065,34,2405769,13292279,3
478412,81453,34,2373359,13221998,3
478413,78130,33,2537831,12977776,3
478414,57605,24,1964274,11996511,2
478415,73138,30,2034770,13057082,1
478416,71611,30,2114061,12830060,1
478417,66870,28,2324697,12702967,1
478418,69957,29,2147255,12757546,1
478419,68817,29,2205184,12753032,1
478420,70648,29,2132235,12583710,1
478421,68339,29,2165932,12500930,1
478422,67677,28,2184605,12655660,1
478423,70740,29,2106327,12626850,1
478424,71095,30,2122690,12811803,1
478425,57223,24,1957320,11983384,2
478426,78518,32,2344502,13209499,3
478427,82425,35,2300502,12948167,3
478428,58162,24,1782321,11799491,4
478429,69687,29,2169752,12369293,5
478430,64912,27,2205998,12218374,6
478431,66793,28,2179670,12285811,7
478444,66717,27,2160286,12604367,1
478445,69595,29,1907386,12554748,1
